date,facility_id,facility_name,ward_id,sku_id,sku_name,units_used,on_hand,stock_in_transit,lead_time_days,batch_id,batch_expiry_date,price_per_unit,is_holiday,patient_admissions,VED_category,FSN_category
2024-04-05,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,20,27,0,6,B0093875,2025-04-05,10.74,0,42,Essential,Slow
2024-04-05,FAC002,Rural PHC Dombivli,W01,MED010,Multivitamin Tablet,5,73,0,6,B0107906,2024-07-04,6.22,0,55,Desirable,Slow
2024-04-05,FAC002,Rural PHC Dombivli,W02,MED011,Antiseptic Lotion,2,51,13,5,B0116388,2024-10-02,4.92,0,37,Desirable,Slow
2024-04-05,FAC002,Rural PHC Dombivli,W01,MED012,Cotton Roll 100g,9,441,0,6,B0124781,2025-04-05,3.99,0,38,Desirable,Fast
2024-04-05,FAC003,Peri-urban PHC Ambivali,W02,MED001,Paracetamol Tablet 500mg,39,286,0,6,B0012235,2024-10-02,9.85,0,39,Vital,Fast
2024-04-05,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,27,385,0,6,B0028496,2026-04-05,28.85,0,47,Vital,Fast
2024-04-05,FAC003,Peri-urban PHC Ambivali,W02,MED003,Oral Rehydration Salts,30,165,0,4,B0037764,2024-10-02,13.02,0,48,Vital,Fast
2024-04-05,FAC003,Peri-urban PHC Ambivali,W01,MED004,Ibuprofen Tablet 200mg,20,265,42,5,B0048173,2024-10-02,19.32,0,44,Essential,Fast
2024-04-05,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,17,308,0,7,B0051207,2024-05-05,5.3,0,56,Essential,Fast
2024-04-05,FAC003,Peri-urban PHC Ambivali,W01,MED006,Insulin Injection 40 IU/ml,3,70,0,6,B0068297,2024-10-02,37.57,0,51,Vital,Slow
2024-04-05,FAC003,Peri-urban PHC Ambivali,W03,MED007,Adrenaline Injection 1 mg/ml,1,78,0,3,B0078707,2025-04-05,27.05,0,56,Vital,Slow
2024-04-05,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,6,49,0,6,B0087529,2025-04-05,15.95,0,42,Essential,Slow
2024-04-05,FAC003,Peri-urban PHC Ambivali,W02,MED009,Metformin Tablet 500mg,8,43,0,7,B0098423,2025-04-05,19.79,0,45,Essential,Slow
2024-04-05,FAC003,Peri-urban PHC Ambivali,W01,MED010,Multivitamin Tablet,4,66,21,6,B0101135,2024-07-04,4.27,0,45,Desirable,Slow
2024-04-05,FAC003,Peri-urban PHC Ambivali,W03,MED011,Antiseptic Lotion,2,37,0,3,B0112885,2024-06-04,8.51,0,35,Desirable,Slow
2024-04-05,FAC003,Peri-urban PHC Ambivali,W02,MED012,Cotton Roll 100g,7,402,85,3,B0129220,2024-06-04,6.51,0,54,Desirable,Fast
2024-04-06,FAC001,Urban PHC Kalyan,W03,MED001,Paracetamol Tablet 500mg,40,341,0,4,B0013836,2025-04-06,27.51,0,90,Vital,Fast
2024-04-06,FAC001,Urban PHC Kalyan,W03,MED002,Amoxicillin Capsule 250mg,13,325,0,3,B0022002,2024-10-03,11.22,1,83,Vital,Fast
2024-04-06,FAC001,Urban PHC Kalyan,W01,MED003,Oral Rehydration Salts,23,385,50,4,B0033032,2024-07-05,16.16,1,99,Vital,Fast
2024-04-06,FAC001,Urban PHC Kalyan,W01,MED004,Ibuprofen Tablet 200mg,19,152,146,5,B0044554,2025-04-06,10.15,1,94,Essential,Fast
2024-04-06,FAC001,Urban PHC Kalyan,W03,MED005,Cetirizine Tablet 5mg,22,342,0,5,B0054501,2024-07-05,14.4,1,114,Essential,Fast
2024-04-06,FAC001,Urban PHC Kalyan,W02,MED006,Insulin Injection 40 IU/ml,3,53,0,2,B0064350,2024-06-05,18.78,0,85,Vital,Slow
2024-04-06,FAC001,Urban PHC Kalyan,W03,MED007,Adrenaline Injection 1 mg/ml,1,51,40,2,B0075325,2024-10-03,25.54,1,125,Vital,Slow
2024-04-06,FAC001,Urban PHC Kalyan,W02,MED008,Omeprazole Capsule 20mg,6,75,0,2,B0086569,2026-04-06,10.01,1,76,Essential,Slow
2024-04-06,FAC001,Urban PHC Kalyan,W02,MED009,Metformin Tablet 500mg,10,60,0,3,B0094168,2024-05-06,4.84,1,89,Essential,Slow
2024-04-06,FAC001,Urban PHC Kalyan,W01,MED010,Multivitamin Tablet,6,56,19,5,B0105905,2026-04-06,1.84,1,108,Desirable,Slow
2024-04-06,FAC001,Urban PHC Kalyan,W01,MED011,Antiseptic Lotion,2,95,0,4,B0114947,2025-04-06,9.84,1,116,Desirable,Slow
2024-04-06,FAC001,Urban PHC Kalyan,W03,MED012,Cotton Roll 100g,7,481,0,5,B0121450,2024-06-05,6.27,1,74,Desirable,Fast
2024-04-06,FAC002,Rural PHC Dombivli,W01,MED001,Paracetamol Tablet 500mg,22,364,0,5,B0016303,2024-06-05,28.39,0,36,Vital,Fast
2024-04-06,FAC002,Rural PHC Dombivli,W01,MED002,Amoxicillin Capsule 250mg,22,341,0,5,B0022839,2024-10-03,43.29,1,44,Vital,Fast
2024-04-06,FAC002,Rural PHC Dombivli,W03,MED003,Oral Rehydration Salts,20,478,0,5,B0039713,2024-05-06,11.24,1,59,Vital,Fast
2024-04-06,FAC002,Rural PHC Dombivli,W02,MED004,Ibuprofen Tablet 200mg,18,450,11,7,B0042390,2024-10-03,17.36,1,39,Essential,Fast
2024-04-06,FAC002,Rural PHC Dombivli,W03,MED005,Cetirizine Tablet 5mg,13,109,0,9,B0054561,2024-10-03,19.69,0,35,Essential,Fast
2024-04-06,FAC002,Rural PHC Dombivli,W03,MED006,Insulin Injection 40 IU/ml,4,31,0,8,B0068400,2026-04-06,26.28,1,55,Vital,Slow
2024-04-06,FAC002,Rural PHC Dombivli,W02,MED007,Adrenaline Injection 1 mg/ml,1,63,0,8,B0073743,2024-07-05,12.25,0,52,Vital,Slow
2024-04-06,FAC002,Rural PHC Dombivli,W03,MED008,Omeprazole Capsule 20mg,5,70,0,7,B0081697,2024-10-03,8.2,1,60,Essential,Slow
2024-04-06,FAC002,Rural PHC Dombivli,W03,MED009,Metformin Tablet 500mg,8,50,0,9,B0096355,2024-10-03,10.06,1,42,Essential,Slow
2024-04-06,FAC002,Rural PHC Dombivli,W03,MED010,Multivitamin Tablet,5,38,0,9,B0108144,2025-04-06,8.29,1,44,Desirable,Slow
2024-04-06,FAC002,Rural PHC Dombivli,W01,MED011,Antiseptic Lotion,2,58,0,7,B0114293,2024-07-05,2.73,1,38,Desirable,Slow
2024-04-06,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,6,455,0,6,B0125427,2025-04-06,8.55,1,55,Desirable,Fast
2024-04-06,FAC003,Peri-urban PHC Ambivali,W03,MED001,Paracetamol Tablet 500mg,29,376,0,6,B0018352,2024-10-03,28.86,1,48,Vital,Fast
2024-04-06,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,15,241,0,4,B0025710,2025-04-06,15.81,0,39,Vital,Fast
2024-04-06,FAC003,Peri-urban PHC Ambivali,W01,MED003,Oral Rehydration Salts,22,264,108,4,B0038090,2024-10-03,18.77,1,41,Vital,Fast
2024-04-06,FAC003,Peri-urban PHC Ambivali,W01,MED004,Ibuprofen Tablet 200mg,23,118,10,7,B0041310,2025-04-06,17.54,0,39,Essential,Fast
2024-04-06,FAC003,Peri-urban PHC Ambivali,W03,MED005,Cetirizine Tablet 5mg,14,152,0,3,B0055275,2025-04-06,13.98,1,42,Essential,Fast
2024-04-06,FAC003,Peri-urban PHC Ambivali,W01,MED006,Insulin Injection 40 IU/ml,3,50,0,4,B0061650,2024-10-03,26.84,1,44,Vital,Slow
2024-04-06,FAC003,Peri-urban PHC Ambivali,W02,MED007,Adrenaline Injection 1 mg/ml,1,91,0,6,B0074774,2024-10-03,15.98,1,42,Vital,Slow
2024-04-06,FAC003,Peri-urban PHC Ambivali,W02,MED008,Omeprazole Capsule 20mg,6,65,0,4,B0083556,2024-07-05,11.36,0,40,Essential,Slow
2024-04-06,FAC003,Peri-urban PHC Ambivali,W03,MED009,Metformin Tablet 500mg,11,72,0,6,B0093551,2025-04-06,4.03,0,48,Essential,Slow
2024-04-06,FAC003,Peri-urban PHC Ambivali,W03,MED010,Multivitamin Tablet,5,53,0,4,B0101607,2025-04-06,5.23,1,40,Desirable,Slow
2024-04-06,FAC003,Peri-urban PHC Ambivali,W01,MED011,Antiseptic Lotion,2,77,0,6,B0111690,2024-10-03,5.04,1,50,Desirable,Slow
2024-04-06,FAC003,Peri-urban PHC Ambivali,W02,MED012,Cotton Roll 100g,6,486,0,6,B0122700,2026-04-06,8.48,1,39,Desirable,Fast
2024-04-07,FAC001,Urban PHC Kalyan,W01,MED001,Paracetamol Tablet 500mg,35,111,7,5,B0011798,2025-04-07,6.57,1,113,Vital,Fast
2024-04-07,FAC001,Urban PHC Kalyan,W02,MED002,Amoxicillin Capsule 250mg,16,190,0,4,B0023349,2024-06-06,40.91,1,81,Vital,Fast
2024-04-07,FAC001,Urban PHC Kalyan,W01,MED003,Oral Rehydration Salts,15,134,38,3,B0037963,2025-04-07,45.8,1,74,Vital,Fast
2024-04-07,FAC001,Urban PHC Kalyan,W03,MED004,Ibuprofen Tablet 200mg,28,171,0,3,B0042988,2024-07-06,10.03,1,108,Essential,Fast
2024-04-07,FAC001,Urban PHC Kalyan,W01,MED005,Cetirizine Tablet 5mg,14,194,0,5,B0054916,2025-04-07,3.74,1,92,Essential,Fast
2024-04-07,FAC001,Urban PHC Kalyan,W01,MED006,Insulin Injection 40 IU/ml,2,25,0,5,B0067856,2025-04-07,44.29,1,115,Vital,Slow
2024-04-07,FAC001,Urban PHC Kalyan,W03,MED007,Adrenaline Injection 1 mg/ml,1,48,20,4,B0077325,2024-06-06,42.38,0,72,Vital,Slow
2024-04-07,FAC001,Urban PHC Kalyan,W03,MED008,Omeprazole Capsule 20mg,5,46,0,3,B0085811,2024-10-04,5.74,1,80,Essential,Slow
2024-04-07,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,11,99,0,4,B0092289,2025-04-07,2.28,1,93,Essential,Slow
2024-04-07,FAC001,Urban PHC Kalyan,W01,MED010,Multivitamin Tablet,5,26,0,4,B0104160,2024-10-04,4.56,0,103,Desirable,Slow
2024-04-07,FAC001,Urban PHC Kalyan,W01,MED011,Antiseptic Lotion,2,74,0,3,B0118721,2024-10-04,1.33,1,89,Desirable,Slow
2024-04-07,FAC001,Urban PHC Kalyan,W02,MED012,Cotton Roll 100g,7,215,0,5,B0122709,2025-04-07,2.56,1,72,Desirable,Fast
2024-04-07,FAC002,Rural PHC Dombivli,W03,MED001,Paracetamol Tablet 500mg,25,480,0,8,B0011105,2024-10-04,35.99,1,40,Vital,Fast
2024-04-07,FAC002,Rural PHC Dombivli,W02,MED002,Amoxicillin Capsule 250mg,13,449,0,7,B0023212,2025-04-07,36.02,1,50,Vital,Fast
2024-04-07,FAC002,Rural PHC Dombivli,W02,MED003,Oral Rehydration Salts,19,143,0,5,B0032639,2024-10-04,15.52,1,40,Vital,Fast
2024-04-07,FAC002,Rural PHC Dombivli,W03,MED004,Ibuprofen Tablet 200mg,20,398,0,7,B0047331,2024-10-04,12.92,1,56,Essential,Fast
2024-04-07,FAC002,Rural PHC Dombivli,W01,MED005,Cetirizine Tablet 5mg,16,469,0,10,B0053738,2025-04-07,12.56,1,35,Essential,Fast
2024-04-07,FAC002,Rural PHC Dombivli,W01,MED006,Insulin Injection 40 IU/ml,2,36,0,9,B0064504,2025-04-07,45.65,1,56,Vital,Slow
2024-04-07,FAC002,Rural PHC Dombivli,W02,MED007,Adrenaline Injection 1 mg/ml,1,38,0,5,B0072521,2024-10-04,22.15,1,64,Vital,Slow
2024-04-07,FAC002,Rural PHC Dombivli,W03,MED008,Omeprazole Capsule 20mg,4,28,0,7,B0086444,2024-10-04,12.09,0,64,Essential,Slow
2024-04-07,FAC002,Rural PHC Dombivli,W01,MED009,Metformin Tablet 500mg,7,23,0,7,B0099620,2024-10-04,14.26,1,61,Essential,Slow
2024-04-07,FAC002,Rural PHC Dombivli,W03,MED010,Multivitamin Tablet,11,79,0,5,B0104594,2025-04-07,8.36,1,52,Desirable,Slow
2024-04-07,FAC002,Rural PHC Dombivli,W01,MED011,Antiseptic Lotion,2,84,0,6,B0116495,2025-04-07,5.08,0,44,Desirable,Slow
2024-04-07,FAC002,Rural PHC Dombivli,W02,MED012,Cotton Roll 100g,5,158,0,10,B0128829,2024-10-04,6.28,1,49,Desirable,Fast
2024-04-07,FAC003,Peri-urban PHC Ambivali,W03,MED001,Paracetamol Tablet 500mg,29,422,0,3,B0015452,2024-10-04,31.76,1,38,Vital,Fast
2024-04-07,FAC003,Peri-urban PHC Ambivali,W02,MED002,Amoxicillin Capsule 250mg,15,479,68,5,B0021391,2025-04-07,23.11,1,64,Vital,Fast
2024-04-07,FAC003,Peri-urban PHC Ambivali,W01,MED003,Oral Rehydration Salts,12,363,0,3,B0036849,2024-07-06,40.8,0,55,Vital,Fast
2024-04-07,FAC003,Peri-urban PHC Ambivali,W01,MED004,Ibuprofen Tablet 200mg,22,111,0,6,B0043096,2024-06-06,3.91,1,52,Essential,Fast
2024-04-07,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,17,298,0,7,B0053278,2024-10-04,4.38,1,56,Essential,Fast
2024-04-07,FAC003,Peri-urban PHC Ambivali,W03,MED006,Insulin Injection 40 IU/ml,3,56,0,5,B0069270,2025-04-07,42.79,0,63,Vital,Slow
2024-04-07,FAC003,Peri-urban PHC Ambivali,W03,MED007,Adrenaline Injection 1 mg/ml,1,25,0,7,B0071679,2025-04-07,34.9,1,39,Vital,Slow
2024-04-07,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,6,82,0,4,B0089949,2024-06-06,15.68,1,40,Essential,Slow
2024-04-07,FAC003,Peri-urban PHC Ambivali,W03,MED009,Metformin Tablet 500mg,7,64,0,5,B0095228,2025-04-07,14.98,1,61,Essential,Slow
2024-04-07,FAC003,Peri-urban PHC Ambivali,W02,MED010,Multivitamin Tablet,4,92,0,3,B0109848,2025-04-07,5.62,1,51,Desirable,Slow
2024-04-07,FAC003,Peri-urban PHC Ambivali,W03,MED011,Antiseptic Lotion,2,44,0,3,B0111958,2024-10-04,2.32,1,41,Desirable,Slow
2024-04-07,FAC003,Peri-urban PHC Ambivali,W02,MED012,Cotton Roll 100g,8,270,79,5,B0125171,2025-04-07,5.6,0,53,Desirable,Fast
2024-04-08,FAC001,Urban PHC Kalyan,W02,MED001,Paracetamol Tablet 500mg,26,140,70,4,B0017797,2026-04-08,14.91,0,91,Vital,Fast
2024-04-08,FAC001,Urban PHC Kalyan,W01,MED002,Amoxicillin Capsule 250mg,32,319,0,5,B0022776,2024-10-05,35.24,0,111,Vital,Fast
2024-04-08,FAC001,Urban PHC Kalyan,W01,MED003,Oral Rehydration Salts,24,264,0,3,B0039481,2026-04-08,8.49,0,99,Vital,Fast
2024-04-08,FAC001,Urban PHC Kalyan,W01,MED004,Ibuprofen Tablet 200mg,18,477,0,3,B0044798,2024-07-07,13.84,0,73,Essential,Fast
2024-04-08,FAC001,Urban PHC Kalyan,W01,MED005,Cetirizine Tablet 5mg,19,337,0,3,B0058865,2024-06-07,18.83,0,92,Essential,Fast
2024-04-08,FAC001,Urban PHC Kalyan,W03,MED006,Insulin Injection 40 IU/ml,3,39,0,5,B0063746,2026-04-08,15.63,0,92,Vital,Slow
2024-04-08,FAC001,Urban PHC Kalyan,W03,MED007,Adrenaline Injection 1 mg/ml,1,44,0,4,B0077922,2024-05-08,19.04,0,97,Vital,Slow
2024-04-08,FAC001,Urban PHC Kalyan,W03,MED008,Omeprazole Capsule 20mg,6,34,0,5,B0083552,2024-07-07,2.36,0,75,Essential,Slow
2024-04-08,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,10,68,25,5,B0094096,2024-06-07,11.01,0,77,Essential,Slow
2024-04-08,FAC001,Urban PHC Kalyan,W02,MED010,Multivitamin Tablet,3,34,0,3,B0103757,2025-04-08,2.09,0,85,Desirable,Slow
2024-04-08,FAC001,Urban PHC Kalyan,W03,MED011,Antiseptic Lotion,2,72,0,4,B0116160,2024-05-08,1.94,0,84,Desirable,Slow
2024-04-08,FAC001,Urban PHC Kalyan,W01,MED012,Cotton Roll 100g,5,340,0,4,B0127096,2025-04-08,5.01,0,71,Desirable,Fast
2024-04-08,FAC002,Rural PHC Dombivli,W03,MED001,Paracetamol Tablet 500mg,28,213,0,8,B0018458,2024-10-05,44.9,0,54,Vital,Fast
2024-04-08,FAC002,Rural PHC Dombivli,W02,MED002,Amoxicillin Capsule 250mg,23,495,3,6,B0027808,2024-06-07,45.7,0,58,Vital,Fast
2024-04-08,FAC002,Rural PHC Dombivli,W01,MED003,Oral Rehydration Salts,19,353,0,5,B0036705,2025-04-08,6.66,0,38,Vital,Fast
2024-04-08,FAC002,Rural PHC Dombivli,W01,MED004,Ibuprofen Tablet 200mg,21,319,0,8,B0048612,2025-04-08,4.96,0,58,Essential,Fast
2024-04-08,FAC002,Rural PHC Dombivli,W02,MED005,Cetirizine Tablet 5mg,11,221,0,10,B0056528,2024-07-07,8.02,0,39,Essential,Fast
2024-04-08,FAC002,Rural PHC Dombivli,W01,MED006,Insulin Injection 40 IU/ml,2,49,46,8,B0067974,2024-10-05,6.51,0,49,Vital,Slow
2024-04-08,FAC002,Rural PHC Dombivli,W01,MED007,Adrenaline Injection 1 mg/ml,1,52,0,5,B0076839,2024-10-05,43.15,0,63,Vital,Slow
2024-04-08,FAC002,Rural PHC Dombivli,W03,MED008,Omeprazole Capsule 20mg,4,85,0,5,B0082730,2025-04-08,4.0,0,60,Essential,Slow
2024-04-08,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,6,33,0,9,B0096299,2024-07-07,7.32,0,38,Essential,Slow
2024-04-08,FAC002,Rural PHC Dombivli,W02,MED010,Multivitamin Tablet,4,33,0,5,B0105044,2026-04-08,6.32,0,50,Desirable,Slow
2024-04-08,FAC002,Rural PHC Dombivli,W02,MED011,Antiseptic Lotion,2,95,0,5,B0114206,2024-10-05,6.59,0,53,Desirable,Slow
2024-04-08,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,6,318,121,7,B0127726,2024-10-05,8.41,0,54,Desirable,Fast
2024-04-08,FAC003,Peri-urban PHC Ambivali,W01,MED001,Paracetamol Tablet 500mg,25,135,83,6,B0014251,2024-07-07,17.58,0,51,Vital,Fast
2024-04-08,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,19,239,0,3,B0024997,2024-10-05,10.87,0,51,Vital,Fast
2024-04-08,FAC003,Peri-urban PHC Ambivali,W02,MED003,Oral Rehydration Salts,18,410,0,6,B0032839,2026-04-08,39.61,0,56,Vital,Fast
2024-04-08,FAC003,Peri-urban PHC Ambivali,W02,MED004,Ibuprofen Tablet 200mg,15,376,0,3,B0043243,2026-04-08,9.48,0,53,Essential,Fast
2024-04-08,FAC003,Peri-urban PHC Ambivali,W01,MED005,Cetirizine Tablet 5mg,12,224,0,5,B0058665,2024-10-05,17.21,0,62,Essential,Fast
2024-04-08,FAC003,Peri-urban PHC Ambivali,W03,MED006,Insulin Injection 40 IU/ml,2,67,0,7,B0063946,2024-06-07,21.15,0,57,Vital,Slow
2024-04-08,FAC003,Peri-urban PHC Ambivali,W03,MED007,Adrenaline Injection 1 mg/ml,1,73,0,7,B0071682,2026-04-08,25.34,0,54,Vital,Slow
2024-04-08,FAC003,Peri-urban PHC Ambivali,W03,MED008,Omeprazole Capsule 20mg,4,63,0,4,B0082640,2025-04-08,14.43,0,51,Essential,Slow
2024-04-08,FAC003,Peri-urban PHC Ambivali,W02,MED009,Metformin Tablet 500mg,8,40,0,3,B0094621,2024-10-05,15.84,0,45,Essential,Slow
2024-04-08,FAC003,Peri-urban PHC Ambivali,W01,MED010,Multivitamin Tablet,3,37,0,6,B0109282,2024-10-05,1.2,0,59,Desirable,Slow
2024-04-08,FAC003,Peri-urban PHC Ambivali,W02,MED011,Antiseptic Lotion,2,60,0,4,B0112925,2024-10-05,5.14,0,61,Desirable,Slow
2024-04-08,FAC003,Peri-urban PHC Ambivali,W01,MED012,Cotton Roll 100g,6,434,0,3,B0128008,2024-06-07,1.23,0,43,Desirable,Fast
2024-04-09,FAC001,Urban PHC Kalyan,W01,MED001,Paracetamol Tablet 500mg,33,500,162,3,B0015937,2025-04-09,36.52,0,125,Vital,Fast
2024-04-09,FAC001,Urban PHC Kalyan,W02,MED002,Amoxicillin Capsule 250mg,23,236,70,5,B0029728,2025-04-09,43.26,0,72,Vital,Fast
2024-04-09,FAC001,Urban PHC Kalyan,W02,MED003,Oral Rehydration Salts,15,370,149,2,B0039141,2024-06-08,14.79,0,88,Vital,Fast
2024-04-09,FAC001,Urban PHC Kalyan,W03,MED004,Ibuprofen Tablet 200mg,40,238,0,2,B0048231,2024-05-09,19.13,0,87,Essential,Fast
2024-04-09,FAC001,Urban PHC Kalyan,W02,MED005,Cetirizine Tablet 5mg,16,399,0,5,B0059415,2025-04-09,5.33,0,119,Essential,Fast
2024-04-09,FAC001,Urban PHC Kalyan,W03,MED006,Insulin Injection 40 IU/ml,3,44,0,3,B0067234,2024-07-08,36.71,0,94,Vital,Slow
2024-04-09,FAC001,Urban PHC Kalyan,W01,MED007,Adrenaline Injection 1 mg/ml,1,54,0,4,B0076604,2024-10-06,16.21,0,110,Vital,Slow
2024-04-09,FAC001,Urban PHC Kalyan,W01,MED008,Omeprazole Capsule 20mg,5,54,0,3,B0087840,2024-07-08,17.58,0,101,Essential,Slow
2024-04-09,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,9,30,7,3,B0095090,2026-04-09,12.36,0,81,Essential,Slow
2024-04-09,FAC001,Urban PHC Kalyan,W02,MED010,Multivitamin Tablet,5,65,0,4,B0106994,2024-10-06,9.17,0,78,Desirable,Slow
2024-04-09,FAC001,Urban PHC Kalyan,W03,MED011,Antiseptic Lotion,1,31,0,3,B0112399,2026-04-09,1.12,0,73,Desirable,Slow
2024-04-09,FAC001,Urban PHC Kalyan,W02,MED012,Cotton Roll 100g,5,377,0,2,B0121126,2024-07-08,1.58,0,98,Desirable,Fast
2024-04-09,FAC002,Rural PHC Dombivli,W02,MED001,Paracetamol Tablet 500mg,25,254,19,8,B0017536,2025-04-09,22.84,0,56,Vital,Fast
2024-04-09,FAC002,Rural PHC Dombivli,W01,MED002,Amoxicillin Capsule 250mg,19,364,0,6,B0028628,2024-10-06,17.81,0,41,Vital,Fast
2024-04-09,FAC002,Rural PHC Dombivli,W01,MED003,Oral Rehydration Salts,14,238,0,7,B0032837,2024-05-09,39.14,0,63,Vital,Fast
2024-04-09,FAC002,Rural PHC Dombivli,W03,MED004,Ibuprofen Tablet 200mg,12,265,0,8,B0043877,2024-10-06,4.62,0,38,Essential,Fast
2024-04-09,FAC002,Rural PHC Dombivli,W02,MED005,Cetirizine Tablet 5mg,23,451,162,10,B0057062,2026-04-09,8.98,0,50,Essential,Fast
2024-04-09,FAC002,Rural PHC Dombivli,W01,MED006,Insulin Injection 40 IU/ml,2,81,0,9,B0061164,2026-04-09,38.62,0,60,Vital,Slow
2024-04-09,FAC002,Rural PHC Dombivli,W02,MED007,Adrenaline Injection 1 mg/ml,1,85,0,8,B0071602,2024-07-08,16.31,0,50,Vital,Slow
2024-04-09,FAC002,Rural PHC Dombivli,W02,MED008,Omeprazole Capsule 20mg,4,25,0,6,B0083572,2024-06-08,16.66,0,38,Essential,Slow
2024-04-09,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,8,99,0,5,B0091133,2025-04-09,5.1,0,56,Essential,Slow
2024-04-09,FAC002,Rural PHC Dombivli,W01,MED010,Multivitamin Tablet,4,48,0,6,B0106758,2024-05-09,5.22,0,51,Desirable,Slow
2024-04-09,FAC002,Rural PHC Dombivli,W01,MED011,Antiseptic Lotion,1,83,0,7,B0113209,2026-04-09,8.92,0,54,Desirable,Slow
2024-04-09,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,6,489,0,10,B0121521,2025-04-09,5.72,0,40,Desirable,Fast
2024-04-09,FAC003,Peri-urban PHC Ambivali,W02,MED001,Paracetamol Tablet 500mg,20,387,0,7,B0018956,2024-10-06,28.21,0,53,Vital,Fast
2024-04-09,FAC003,Peri-urban PHC Ambivali,W01,MED002,Amoxicillin Capsule 250mg,17,170,0,6,B0025781,2026-04-09,33.28,0,50,Vital,Fast
2024-04-09,FAC003,Peri-urban PHC Ambivali,W02,MED003,Oral Rehydration Salts,12,193,156,7,B0038328,2024-07-08,34.12,0,63,Vital,Fast
2024-04-09,FAC003,Peri-urban PHC Ambivali,W03,MED004,Ibuprofen Tablet 200mg,22,245,0,5,B0049759,2024-10-06,10.72,0,36,Essential,Fast
2024-04-09,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,12,421,12,4,B0056612,2026-04-09,17.34,0,60,Essential,Fast
2024-04-09,FAC003,Peri-urban PHC Ambivali,W03,MED006,Insulin Injection 40 IU/ml,2,82,0,5,B0069746,2025-04-09,17.48,0,40,Vital,Slow
2024-04-09,FAC003,Peri-urban PHC Ambivali,W02,MED007,Adrenaline Injection 1 mg/ml,1,56,0,5,B0079322,2024-10-06,29.96,0,50,Vital,Slow
2024-04-09,FAC003,Peri-urban PHC Ambivali,W02,MED008,Omeprazole Capsule 20mg,4,86,0,4,B0082177,2024-06-08,11.0,0,42,Essential,Slow
2024-04-09,FAC003,Peri-urban PHC Ambivali,W03,MED009,Metformin Tablet 500mg,9,47,0,4,B0092072,2025-04-09,16.37,0,61,Essential,Slow
2024-04-09,FAC003,Peri-urban PHC Ambivali,W03,MED010,Multivitamin Tablet,3,93,40,4,B0104428,2024-07-08,1.14,0,53,Desirable,Slow
2024-04-09,FAC003,Peri-urban PHC Ambivali,W03,MED011,Antiseptic Lotion,1,54,0,6,B0114950,2024-07-08,2.91,0,50,Desirable,Slow
2024-04-09,FAC003,Peri-urban PHC Ambivali,W01,MED012,Cotton Roll 100g,4,376,0,5,B0128978,2024-10-06,5.05,0,54,Desirable,Fast
2024-04-10,FAC001,Urban PHC Kalyan,W02,MED001,Paracetamol Tablet 500mg,29,308,0,3,B0018382,2025-04-10,17.8,0,83,Vital,Fast
2024-04-10,FAC001,Urban PHC Kalyan,W01,MED002,Amoxicillin Capsule 250mg,31,401,0,2,B0028706,2024-10-07,15.35,0,115,Vital,Fast
2024-04-10,FAC001,Urban PHC Kalyan,W03,MED003,Oral Rehydration Salts,22,398,0,3,B0034542,2024-07-09,16.76,0,97,Vital,Fast
2024-04-10,FAC001,Urban PHC Kalyan,W01,MED004,Ibuprofen Tablet 200mg,26,203,0,3,B0047348,2024-07-09,9.77,0,71,Essential,Fast
2024-04-10,FAC001,Urban PHC Kalyan,W03,MED005,Cetirizine Tablet 5mg,11,417,0,4,B0054434,2025-04-10,14.36,0,73,Essential,Fast
2024-04-10,FAC001,Urban PHC Kalyan,W02,MED006,Insulin Injection 40 IU/ml,3,73,0,4,B0069199,2024-06-09,39.45,0,99,Vital,Slow
2024-04-10,FAC001,Urban PHC Kalyan,W01,MED007,Adrenaline Injection 1 mg/ml,1,24,0,2,B0073292,2025-04-10,40.65,0,110,Vital,Slow
2024-04-10,FAC001,Urban PHC Kalyan,W03,MED008,Omeprazole Capsule 20mg,6,24,0,4,B0089041,2025-04-10,6.84,0,124,Essential,Slow
